Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	d6cc41ab-1a56-4e69-a568-0d27fb6df431
Plate Name	241213_182618-V
Measurement	Measurement 2
Evaluation	Evaluation4
Population	Population - Nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei - Nucleus Area [µm²]	Nuclei - Nucleus Roundness	Nuclei - Intensity Nucleus Alexa 488 Mean	Nuclei - Intensity Nucleus Alexa 488 Median	Nuclei - Intensity Nucleus Alexa 568 Mean	Nuclei - Intensity Nucleus Alexa 568 Median	Nuclei - Green nuclei	Nuclei - Red nuclei	Nuclei - Red and Green nuclei	
6	9	1	2	26	907	337	[876,309,938,365]	-213.78	699.79					234.919	0.976012	476.234	462	394.944	367	0	0	0	
6	9	1	2	27	46	340	[25,319,75,362]	-462.91	699					143.35	0.992738	401.438	387	299.738	292	0	0	0	
6	9	1	2	28	495	353	[473,330,519,379]	-333.2	694.34					147.658	0.968094	511.949	497	372.094	361	1	0	0	
6	9	1	2	29	189	361	[165,338,223,386]	-421.35	692.49					179.927	0.929101	412.478	407	299.094	297	0	0	0	
6	9	1	2	30	321	376	[300,355,343,398]	-384.2	687.99					121.472	0.977956	516.442	506	348.978	344	1	0	0	
6	9	1	2	31	613	376	[584,352,643,403]	-298.68	688.3					166.496	0.703561	482.089	470	411.126	367	0	0	0	
6	9	1	2	32	465	412	[435,383,502,441]	-341.04	677.85					252.151	1.0029	574.343	569	386.197	378	1	0	0	
6	9	1	2	33	703	415	[682,394,727,438]	-272.56	676.38					129.243	0.977304	496.25	485	360.234	350	0	0	0	
6	9	1	2	34	69	446	[38,415,102,477]	-456.98	668.09					252.151	0.947542	516.931	476	454.316	363	1	0	0	
6	9	1	2	35	182	450	[157,423,208,477]	-424.36	666.53					178.913	0.960713	435.517	430	325.178	318	0	0	0	
6	9	1	2	36	961	467	[933,439,993,496]	-197.42	661.49					222.67	0.998902	474.767	468	351.996	341	0	0	0	
6	9	1	2	37	799	466	[777,444,827,489]	-244.51	662.13					148.588	0.9879	487.062	477	366.648	354	0	0	0	
6	9	1	2	38	230	472	[203,447,257,498]	-410.49	660.71					180.518	0.987631	463.832	455	330.195	324	0	0	0	
6	9	1	2	39	613	488	[590,465,637,512]	-299.04	655.83					155.937	0.922104	530.999	513	508.289	399	1	1	1	
6	9	1	2	40	349	491	[325,467,384,514]	-374.34	655.25					180.434	0.972609	571.723	547	419.971	403	1	0	0	
6	9	1	2	41	472	501	[434,475,504,531]	-340.67	651.12					258.064	0.914813	547.658	537	432.659	417	1	0	0	
6	9	1	2	42	723	523	[698,495,746,551]	-267.64	645.24					160.16	0.90141	476.524	469	396.358	382	0	0	0	
6	9	1	2	43	209	521	[169,501,229,545]	-419.31	645.79					175.619	0.936546	450.625	437	334.646	324	0	0	0	
6	9	1	2	44	256	562	[234,539,278,591]	-403.24	633.4					144.195	0.94712	439.247	434	319.798	314	0	0	0	
6	9	1	2	45	105	572	[75,546,146,598]	-445.51	631.18					247.927	0.87832	412.8	412	354.259	347	0	0	0	
6	9	1	2	46	357	592	[332,565,385,624]	-373.16	625.1					191.584	0.942725	559.873	552	393.828	385	1	0	0	
6	9	1	2	47	560	598	[531,570,588,626]	-314.64	623.7					210.253	0.973512	533.765	525	388.291	375	1	0	0	
6	9	1	2	48	455	600	[437,580,473,628]	-344.82	622.05					111.757	0.86692	589.168	569	389.781	379	1	0	0	
6	9	1	2	49	1022	624	[998,597,1047,660]	-180.16	614.87					207.043	0.965008	414.616	410	341.838	328	0	0	0	
6	9	1	2	50	873	635	[842,603,904,667]	-223.67	613.11					257.642	0.959241	476.691	468	371.574	359	0	0	0	
6	9	1	2	51	728	631	[706,607,752,656]	-265.23	614.15					147.996	0.894641	490.005	485	399.313	368	0	0	0	
6	9	1	2	52	135	688	[111,666,179,711]	-435.42	597.65					204.762	0.926672	436.212	437	334.859	332	0	0	0	
6	9	1	2	53	458	698	[436,676,486,721]	-343.43	594.59					145.124	0.927648	543.696	521	376.7	361	1	0	0	
6	9	1	2	54	371	705	[340,685,394,726]	-370.7	592.09					144.702	0.941275	583.823	566	389.127	377	1	0	0	
6	9	1	2	55	826	734	[803,710,854,758]	-236.81	584.41					157.119	0.971007	428.146	426	351.291	336	0	0	0	
6	9	1	2	56	644	752	[615,729,680,776]	-289.11	579.22					187.107	0.930022	554.572	556	411.677	380	1	0	0	
6	9	1	2	57	351	758	[329,736,387,781]	-373.59	578.01					158.386	0.895618	576.77	562	414.17	403	1	0	0	
6	9	1	2	58	770	758	[747,737,798,784]	-252.64	576.85					133.045	0.951088	447.714	446	352.751	346	0	0	0	
6	9	1	2	59	968	780	[937,749,998,811]	-196.18	571.11					243.873	0.977764	436.229	432	389.202	376	0	0	0	
6	9	1	2	60	508	824	[480,793,536,855]	-329.85	558.11					222.586	0.952725	606.572	590	419.368	402	1	0	0	
6	9	1	2	61	423	823	[399,796,447,846]	-353.95	559.23					168.185	0.920316	541.473	531	379.663	369	1	0	0	
6	9	1	2	62	781	828	[759,807,809,850]	-249.16	556.8					137.775	0.98735	457.251	446	372.535	361	0	0	0	
6	9	1	2	63	579	837	[561,819,597,859]	-308.93	553.77					92.1597	0.987696	504.301	497	411.146	404	1	0	0	
6	9	1	2	64	657	853	[634,829,681,880]	-286	549.29					148.334	0.924484	464.501	457	358.307	350	0	0	0	
6	9	1	2	65	923	867	[893,839,954,901]	-208.47	545.06					239.227	0.973392	441.876	437	395.313	382	0	0	0	
6	9	1	2	66	1011	874	[989,853,1039,897]	-182.55	543.49					143.519	0.96036	384.741	376	316.705	312	0	0	0	
6	9	1	2	67	837	900	[810,873,864,935]	-233.84	535.24					212.28	0.921121	430.12	424	347.707	339	0	0	0	
6	9	1	2	68	98	905	[70,878,126,943]	-448.54	533.13					233.989	0.986725	391.193	383	306.206	297	0	0	0	
6	9	1	2	69	184	911	[158,886,209,943]	-423.96	532.09					182.039	0.970277	435.583	427	316.789	313	0	0	0	
6	9	1	2	70	402	908	[383,890,418,943]	-361.32	531.43					89.4566	0.571191	622.995	619	453.57	454	1	0	0	
6	9	1	2	71	1061	914	[1042,892,1079,937]	-168.56	531.81					118.262	0.865615	374.178	357	300.349	293	0	0	0	
6	9	1	2	72	599	934	[581,915,616,954]	-303.06	526.03					95.6231	0.937963	495.808	488	395.173	389	0	0	0	
6	9	1	2	73	24	950	[0,926,49,986]	-470.62	519.87					206.451	0.970152	376.935	372	264.845	262	0	0	0	
6	9	1	2	74	321	979	[300,952,343,1002]	-383.51	513.85					141.83	0.922879	440.928	436	342.276	337	0	0	0	
6	9	1	2	75	508	991	[477,965,537,1017]	-330.03	509.36					209.915	0.979395	437.948	431	331.954	328	0	0	0	
6	9	1	2	76	966	1002	[943,973,991,1049]	-196.5	504.35					223.346	0.758711	422.663	414	330.757	323	0	0	0	
6	9	1	2	77	885	1015	[852,986,913,1047]	-219.91	502.11					220.474	0.815774	442.095	435	342.739	339	0	0	0	
6	9	1	2	78	213	1013	[180,991,244,1035]	-415.14	502.89					182.63	0.855823	396.829	397	301.105	297	0	0	0	
6	9	1	2	79	740	1032	[701,992,784,1071]	-261.7	497.61					441.539	0.896426	456.164	451	374.83	370	0	0	0	
6	9	1	2	80	594	1039	[570,1016,618,1069]	-304.56	494.85					176.126	0.952109	446.447	416	1082.3	331	0	1	0	
6	9	1	2	81	66	1040	[44,1021,85,1061]	-458.49	494.83					95.7076	0.713332	331.572	331	254.953	254	0	0	0	
6	9	1	2	82	478	1067	[446,1056,503,1079]	-339.98	486.81					78.0528	0.718588	463.342	459	359.311	348	0	0	0	
6	9	1	3	1	185	23	[142,0,209,47]	-105.61	791.39					222.417	0.865565	443.376	427	394.18	340	0	0	0	
6	9	1	3	2	557	17	[539,0,581,35]	6.11	793.11					108.21	0.89787	415.68	404	338.249	326	0	0	0	
6	9	1	3	3	904	17	[870,0,931,34]	105.21	793.32					134.143	0.800547	366.168	363	272.89	270	0	0	0	
6	9	1	3	4	1043	11	[1024,0,1070,22]	147.28	794.95					69.4366	0.800754	283.828	283	254.906	251	0	0	0	
6	9	1	3	5	412	25	[388,1,448,50]	-35.43	789.87					206.705	0.964109	514.671	504	378.761	364	1	0	0	
6	9	1	3	6	822	39	[788,13,852,66]	81.68	786.26					222.586	0.985157	378.904	373	321.353	309	0	0	0	
6	9	1	3	7	681	42	[655,16,707,69]	41.29	785.25					179.251	0.998783	396.767	393	334.066	307	0	0	0	
6	9	1	3	8	334	50	[307,23,364,76]	-59.2	783.32					191.922	0.957214	472.004	452	442.595	362	0	0	0	
6	9	1	3	9	592	58	[567,31,612,94]	14.54	779.48					175.534	0.950275	412.306	407	331.651	324	0	0	0	
6	9	1	3	10	482	105	[435,77,524,138]	-17.46	766.6					322.01	0.743612	543.741	531	455.013	415	1	0	0	
6	9	1	3	11	20	111	[0,83,40,146]	-151.78	764.64					174.774	0.851427	422.296	409	388.23	347	0	0	0	
6	9	1	3	12	317	121	[289,90,345,151]	-64.89	762.72					224.782	0.99067	502.478	493	368.881	350	1	0	0	
6	9	1	3	13	220	122	[193,94,250,153]	-92.22	762.04					225.796	0.993205	486.153	474	369.897	353	0	0	0	
6	9	1	3	14	801	147	[768,119,837,176]	76.92	754.92					267.694	0.97434	474.821	465	354.301	344	0	0	0	
6	9	1	3	15	1068	190	[1056,166,1079,223]	153.99	740.75					87.2603	0.734897	364.1	359	292.561	289	0	0	0	
6	9	1	3	16	121	204	[94,175,149,241]	-121.51	737.37					228.752	0.987178	466.708	459	454.386	408	0	0	0	
6	9	1	3	17	227	229	[203,205,250,258]	-90.61	730.54					170.719	0.994257	444.763	428	383.595	337	0	0	0	
6	9	1	3	18	396	236	[370,210,422,263]	-41.57	728.93					190.908	0.989623	516.044	508	399.377	369	1	0	0	
6	9	1	3	19	646	246	[617,217,678,275]	31.37	726.31					233.736	0.992684	480.976	473	360.962	353	0	0	0	
6	9	1	3	20	569	266	[540,240,601,293]	9.09	720.23					203.072	0.922276	480.52	471	402.192	366	0	0	0	
6	9	1	3	21	507	280	[484,249,530,315]	-9.35	715.55					205.353	0.903726	495.711	480	374.406	363	0	0	0	
6	9	1	3	22	211	290	[189,267,231,313]	-95.89	713.22					120.627	0.974034	469.88	463	351.443	318	0	0	0	
6	9	1	3	23	29	298	[6,276,50,328]	-148.7	709.62					147.743	0.900754	459.855	451	348.447	332	0	0	0	
6	9	1	3	24	860	302	[829,277,893,328]	93.55	709.89					209.154	0.977373	397.1	393	341.004	333	0	0	0	
6	9	1	3	25	568	310	[546,292,586,329]	8.03	707.37					101.114	0.949642	531.666	526	380.011	374	1	0	0	
6	9	1	3	26	104	339	[84,319,136,359]	-124.83	699.18					152.642	0.955032	458.044	455	342.097	333	0	0	0	
6	9	1	3	27	718	345	[691,319,744,374]	51.67	697.17					189.81	0.911778	557.503	542	414.304	387	1	0	0	
6	9	1	3	28	336	343	[315,322,359,367]	-58.92	697.64					137.944	0.979502	514.937	502	408.786	361	1	0	0	
6	9	1	3	29	547	346	[501,327,569,366]	-1.22	696.65					184.235	0.8266	557.38	538	399.439	392	1	0	0	
6	9	1	3	30	289	349	[276,332,303,364]	-72.77	696.45					56.4278	0.96875	549.292	536	376.385	370	1	0	0	
6	9	1	3	31	975	359	[946,332,1003,389]	126.39	692.88					203.326	0.961743	382.6	379	333.838	325	0	0	0	
6	9	1	3	32	1064	353	[1049,334,1079,388]	153.17	693.55					101.452	0.833607	323.963	320	303.489	296	0	0	0	
6	9	1	3	33	197	358	[170,335,223,385]	-99.81	693.21					157.88	0.914528	499.291	489	444.789	386	0	0	0	
6	9	1	3	34	240	370	[226,357,253,392]	-87.3	688.82					68.085	0.950206	518.082	511	390.23	374	1	0	0	
6	9	1	3	35	468	372	[454,355,488,390]	-19.86	689.62					72.9	0.931763	592.184	577	437.632	431	1	0	0	
6	9	1	3	36	789	387	[764,361,815,419]	72.49	684.35					196.399	0.956217	435.694	429	359.843	347	0	0	0	
6	9	1	3	37	567	402	[543,378,602,427]	9.74	680.97					194.118	0.999062	554.834	546	427.963	420	1	0	0	
6	9	1	3	38	880	419	[859,388,901,443]	99.15	676.66					155.852	0.982271	479.276	473	345.179	339	0	0	0	
6	9	1	3	39	215	417	[186,395,248,441]	-94	676.26					178.829	0.90611	552.222	517	508.563	427	1	1	1	
6	9	1	3	40	136	430	[111,408,161,454]	-117.52	672.6					158.64	0.968597	454.389	450	379.148	349	0	0	0	
6	9	1	3	41	655	439	[634,419,677,464]	33.72	669.67					123.077	0.97635	597.866	567	408.527	387	1	0	0	
6	9	1	3	42	36	458	[5,429,66,488]	-146.18	664.36					240.916	0.96479	494.559	488	351.432	328	0	0	0	
6	9	1	3	43	1062	457	[1045,432,1079,493]	152.16	663.2					157.373	0.859817	395.732	392	353.023	340	0	0	0	
6	9	1	3	44	414	470	[387,444,444,498]	-36.14	660.46					201.89	0.978293	509.657	503	418.717	403	1	0	0	
6	9	1	3	45	271	481	[226,446,304,518]	-79.43	657.28					329.19	0.944264	485.939	474	463.137	432	0	0	0	
6	9	1	3	46	199	472	[171,450,232,497]	-98.08	660.4					163.286	0.918416	525.615	503	476.005	435	1	0	0	
6	9	1	3	47	594	495	[567,468,624,525]	15.89	653.18					207.549	1.02269	554.504	547	452.132	432	1	0	0	
6	9	1	3	48	690	497	[668,476,711,521]	43.51	652.94					121.894	0.953421	587.406	583	384.791	379	1	0	0	
6	9	1	3	49	946	515	[919,485,973,550]	118.29	647.4					245.393	0.974948	458.773	440	357.894	342	0	0	0	
6	9	1	3	50	220	550	[197,528,259,572]	-90.54	637.98					198.342	0.935104	420.301	413	317.546	309	0	0	0	
6	9	1	3	51	509	554	[490,535,531,584]	-8.36	635.07					130.764	0.975177	596.7	580	405.941	394	1	0	0	
6	9	1	3	52	397	561	[374,539,424,584]	-40.98	634.49					147.067	1.00737	528.144	520	395.264	382	1	0	0	
6	9	1	3	53	798	569	[770,542,829,597]	75.6	632.55					213.04	1.00157	502.046	486	380.693	361	1	0	0	
6	9	1	3	54	712	575	[691,555,730,600]	49.64	629.48					108.97	0.927005	526.147	516	394.229	384	1	0	0	
6	9	1	3	55	589	577	[570,557,608,595]	15.08	629.94					95.7076	0.892913	559.102	552	423.949	411	1	0	0	
6	9	1	3	56	1060	583	[1041,557,1079,618]	151.54	627.03					163.624	0.860641	352.254	348	343.802	335	0	0	0	
6	9	1	3	57	648	595	[626,572,670,620]	31.55	624.15					138.789	0.974502	631.11	614	416.531	403	1	0	0	
6	9	1	3	58	317	618	[286,587,348,648]	-64.72	618.18					262.71	0.988128	446.561	439	343.079	327	0	0	0	
6	9	1	3	59	779	617	[762,605,792,640]	69.62	617.42					55.8365	0.678311	647.231	633	458.752	445	1	0	0	
6	9	1	3	60	612	640	[587,609,634,667]	20.68	612.22					164.722	0.966545	561.358	540	421.649	411	1	0	0	
6	9	1	3	61	24	641	[0,617,57,667]	-148.97	611.22					199.525	0.906842	398.201	393	338.023	323	0	0	0	
6	9	1	3	62	508	650	[485,627,537,675]	-8.48	608.34					171.649	0.959591	521.849	519	376.696	369	1	0	0	
6	9	1	3	63	398	654	[373,632,419,682]	-41.61	606.7					132.115	0.857447	477.008	469	570.245	363	0	1	0	
6	9	1	3	64	723	655	[696,637,755,676]	53.7	607.15					142.759	0.926369	504.488	495	372.481	365	1	0	0	
6	9	1	3	65	151	675	[122,651,183,699]	-112.54	601.63					195.808	0.954569	424.771	421	329.188	318	0	0	0	
6	9	1	3	66	844	688	[818,664,886,714]	90.52	597.14					221.403	0.943589	1999.07	806	748.843	440	1	1	1	
6	9	1	3	67	406	708	[382,683,430,736]	-38.81	591.22					164.046	0.92088	444.725	441	345.071	342	0	0	0	
6	9	1	3	68	939	712	[919,691,970,732]	117.23	590.36					130.341	0.893335	474.378	462	366.419	356	0	0	0	
6	9	1	3	69	603	719	[580,694,627,748]	18.37	587.75					176.886	0.968881	510.714	501	375.47	358	1	0	0	
6	9	1	3	70	1026	723	[1007,701,1045,747]	141.27	587.14					113.362	0.975784	397.999	393	387.725	371	0	0	0	
6	9	1	3	71	468	725	[446,704,487,757]	-21.26	585.28					139.549	0.961024	525.61	517	399.569	379	1	0	0	
6	9	1	3	72	844	748	[825,729,867,769]	88.85	579.8					115.39	0.967294	2881.19	777	803.473	430	1	1	1	
6	9	1	3	73	730	761	[706,735,758,785]	55.73	576.82					165.398	0.968814	500.738	496	373.046	367	1	0	0	
6	9	1	3	74	22	750	[3,734,54,785]	-149.82	578.23					112.264	0.585145	323.442	321	281.16	274	0	0	0	
6	9	1	3	75	934	761	[912,739,958,785]	114.4	576.23					131.777	0.884339	465.642	445	401.074	385	0	0	0	
6	9	1	3	76	377	793	[355,774,400,816]	-47.22	566.89					116.488	0.880477	448.61	442	344.237	337	0	0	0	
6	9	1	3	77	77	806	[49,778,105,835]	-134.44	563.33					209.577	1.00643	426.528	334	339.445	290	0	0	0	
6	9	1	3	78	1027	796	[1013,780,1043,810]	142.14	566.65					53.8936	0.870095	500.243	496	455.072	432	1	0	0	
6	9	1	3	79	990	818	[963,788,1018,849]	130.79	559.87					204.762	0.958924	495.542	434	425.612	391	0	0	0	
6	9	1	3	80	260	824	[234,799,285,856]	-81.47	557.28					199.187	0.991885	473.769	460	396.497	331	0	0	0	
6	9	1	3	81	311	819	[292,800,336,838]	-65.73	559.56					110.659	1.00044	488.995	482	349.993	344	0	0	0	
6	9	1	3	82	1070	817	[1060,806,1079,850]	154.33	557.35					56.8501	0.793875	352.314	350	404.6	353	0	0	0	
6	9	1	3	83	664	846	[642,823,686,872]	35.98	551.33					141.661	1.0032	486.297	479	357.404	351	0	0	0	
6	9	1	3	84	1032	845	[1016,829,1052,863]	143.73	551.98					86.7535	0.94344	452.017	447	501.406	441	0	1	0	
6	9	1	3	85	905	853	[886,832,916,867]	105.95	550.63					53.3868	0.612581	476.062	473	414.87	406	0	0	0	
6	9	1	3	86	534	857	[506,835,561,879]	-1.62	548.46					163.539	0.912352	484.648	478	374.928	368	0	0	0	
6	9	1	3	87	768	865	[748,845,789,889]	66.18	545.85					118.346	1.01963	491.608	480	369.024	359	0	0	0	
6	9	1	3	88	49	908	[18,878,78,937]	-142.96	533.85					221.487	0.943795	412.243	403	306.506	297	0	0	0	
6	9	1	3	89	315	901	[292,878,341,925]	-64.9	535.46					149.094	0.973484	475.169	453	339.478	331	0	0	0	
6	9	1	3	90	668	905	[656,895,687,935]	38.1	531.74					70.4503	0.520456	443.026	426	341.218	338	0	0	0	
6	9	1	3	91	415	920	[391,898,436,948]	-36.36	529.23					154.754	0.925228	408.668	401	325.085	321	0	0	0	
6	9	1	3	92	804	952	[766,927,835,978]	75.48	521.09					218.109	0.894111	460.228	453	341.564	335	0	0	0	
6	9	1	3	93	508	952	[485,929,545,976]	-7.35	520.86					192.851	0.973781	486.204	480	383.667	370	0	0	0	
6	9	1	3	94	618	974	[595,948,642,1003]	22.71	513.91					172.24	0.991524	555.453	546	425.298	406	1	0	0	
6	9	1	3	95	1012	1002	[972,971,1042,1032]	136.55	505.96					272.171	0.926588	426.966	417	362.089	345	0	0	0	
6	9	1	3	96	64	1019	[35,990,93,1042]	-138.17	501.87					209.915	0.821777	383.902	373	294.411	287	0	0	0	
6	9	1	3	97	792	1035	[767,1010,829,1061]	74.98	496.95					208.394	0.982181	481.125	477	364.855	356	0	0	0	
6	9	1	3	98	1067	1057	[1055,1030,1079,1078]	153.86	490.77					77.7994	0.80558	307.495	305	485.95	430	0	0	0	
6	9	1	3	99	251	1056	[229,1032,289,1079]	-81.65	489.97					194.879	0.865324	362.922	358	300.397	291	0	0	0	
6	9	1	3	100	452	1064	[436,1050,475,1079]	-24.73	487.95					76.0255	0.727359	392.017	382	313.362	306	0	0	0	
6	9	1	4	1	233	18	[212,0,260,37]	232.23	792.77					124.766	0.829123	419.773	412	277.21	268	0	0	0	
6	9	1	4	2	906	11	[887,0,931,23]	428.21	794.85					66.7335	0.798869	360.367	357	308.786	300	0	0	0	
6	9	1	4	3	756	28	[733,4,783,51]	383.83	789.63					159.062	0.970073	401.237	393	338.217	326	0	0	0	
6	9	1	4	4	135	30	[107,6,162,56]	202.44	788.26					181.278	0.960804	395.93	386	250.683	247	0	0	0	
6	9	1	4	5	812	58	[793,39,841,81]	401	780.25					134.734	0.808718	490.402	444	350.851	322	0	0	0	
6	9	1	4	6	496	73	[469,48,525,99]	308.15	776.43					187.867	1.01033	479.879	469	364.901	352	0	0	0	
6	9	1	4	7	660	75	[608,51,685,106]	351.63	774.87					270.989	0.913618	421.558	418	309.185	306	0	0	0	
6	9	1	4	8	316	100	[289,70,343,131]	255.42	768.44					216.504	1.01078	459.963	448	336.947	328	0	0	0	
6	9	1	4	9	748	96	[725,73,772,124]	381.2	769.06					165.989	0.994012	441.13	431	379.763	360	0	0	0	
6	9	1	4	10	105	105	[76,76,138,135]	194.44	766.8					247.083	0.978757	394.801	389	273.486	269	0	0	0	
6	9	1	4	11	852	103	[822,76,885,132]	411.51	767.66					238.298	0.977566	406.287	403	353.239	339	0	0	0	
6	9	1	4	12	271	128	[248,105,304,153]	243.66	760					180.349	0.994632	427.581	421	321.256	316	0	0	0	
6	9	1	4	13	490	142	[467,115,513,166]	305.98	756.85					160.16	0.981723	517.693	507	447.463	353	1	0	0	
6	9	1	4	14	1010	157	[983,130,1047,186]	458.67	751.76					237.03	0.987449	360.02	353	309.254	302	0	0	0	
6	9	1	4	15	848	171	[822,146,872,199]	409.88	747.33					178.406	0.938138	450.707	421	353.812	333	0	0	0	
6	9	1	4	16	12	175	[0,158,23,212]	166.58	744.41					81.6851	0.752684	408.454	407	272.635	268	0	0	0	
6	9	1	4	17	611	189	[595,170,629,205]	341.17	742.98					81.3472	0.928536	583.829	562	379.566	372	1	0	0	
6	9	1	4	18	877	216	[854,189,902,243]	418.75	734.89					158.302	0.91594	488.231	472	492.767	379	0	0	0	
6	9	1	4	19	552	223	[528,202,573,248]	323.95	732.55					134.65	0.991708	586.319	573	397.742	385	1	0	0	
6	9	1	4	20	467	238	[446,217,491,260]	299.98	728.56					137.437	0.969039	554.078	548	391.924	383	1	0	0	
6	9	1	4	21	197	258	[162,234,230,283]	220.6	722.43					227.57	0.933914	463.866	457	372.843	360	0	0	0	
6	9	1	4	22	375	264	[350,241,412,290]	274.19	720.64					201.13	0.917197	534.431	528	439.392	428	1	0	0	
6	9	1	4	23	1022	275	[998,251,1053,300]	461.39	717.45					180.856	0.996224	360.745	354	350.099	317	0	0	0	
6	9	1	4	24	875	272	[856,254,912,292]	420.68	718.38					141.154	0.927888	489.279	478	377.858	357	0	0	0	
6	9	1	4	25	249	287	[225,255,272,316]	235.94	714.82					178.237	0.973107	480.333	474	491.968	469	0	0	0	
6	9	1	4	26	927	287	[912,274,940,304]	433.02	713.74					58.3707	0.974823	454.741	453	408.59	402	0	0	0	
6	9	1	4	27	125	307	[97,281,155,334]	200.71	708.34					200.2	1.00198	454.815	450	389.029	375	0	0	0	
6	9	1	4	28	643	307	[624,280,668,328]	350.63	708.83					132.96	0.903722	578.405	566	407.858	389	1	0	0	
6	9	1	4	29	203	314	[178,292,226,346]	222.63	705.25					176.801	0.940163	484.517	474	487.848	456	0	0	0	
6	9	1	4	30	547	314	[526,295,575,334]	323.7	706.25					126.202	0.981542	581.705	572	412.729	394	1	0	0	
6	9	1	4	31	452	320	[429,297,475,345]	295.02	704.19					144.026	0.954336	566.372	552	418.743	400	1	0	0	
6	9	1	4	32	780	324	[749,296,809,354]	390.4	703.03					230.273	0.952467	475.08	469	364.678	345	0	0	0	
6	9	1	4	33	367	340	[338,313,388,365]	269.4	698.72					153.825	0.929262	529.001	518	443.7	421	1	0	0	
6	9	1	4	34	868	349	[837,325,893,375]	415.3	696.4					178.406	0.988508	443.97	433	348.081	339	0	0	0	
6	9	1	4	35	465	362	[445,343,486,387]	299.33	691.78					114.629	0.864679	564.552	550	442.427	421	1	0	0	
6	9	1	4	36	998	371	[968,345,1035,397]	454.57	689.8					233.229	0.972013	366.954	363	341.048	333	0	0	0	
6	9	1	4	37	393	369	[375,352,412,388]	278.23	690.26					84.1348	1.00133	542.963	537	443.255	426	1	0	0	
6	9	1	4	38	665	399	[633,373,698,426]	356.88	681.17					217.771	0.899025	494.307	491	374.254	364	0	0	0	
6	9	1	4	39	233	423	[199,388,267,465]	231.76	674.12					336.539	0.982409	454.972	447	384.541	365	0	0	0	
6	9	1	4	40	357	419	[339,403,379,435]	268.08	675.7					85.233	0.954184	588.148	550	418.401	402	1	0	0	
6	9	1	4	41	568	468	[535,436,600,500]	328.61	661.7					272.509	1.00258	483.817	466	444.677	397	0	0	0	
6	9	1	4	42	159	477	[125,443,196,512]	210.58	658.78					323.868	0.935554	455.971	448	384.907	365	0	0	0	
6	9	1	4	43	941	473	[913,446,968,501]	436.66	660.2					196.23	1.00523	437.573	433	343.562	333	0	0	0	
6	9	1	4	44	424	487	[390,461,452,515]	286.57	655.88					196.653	0.864196	512.244	477	518.228	424	1	1	1	
6	9	1	4	45	802	482	[780,459,825,510]	396.75	656.66					152.051	1.00944	487.249	479	391.831	372	0	0	0	
6	9	1	4	46	1038	503	[1013,478,1063,534]	465.51	650.77					190.908	0.996965	398.877	393	366.027	347	0	0	0	
6	9	1	4	47	673	558	[645,531,701,599]	359	633.79					242.859	0.944942	542.022	528	472.486	437	1	0	0	
6	9	1	4	48	560	579	[536,551,584,603]	325.9	629.97					157.711	0.921003	485.214	476	402.703	384	0	0	0	
6	9	1	4	49	951	582	[922,553,982,618]	440.32	627.41					252.911	1.01112	444.579	439	383.902	360	0	0	0	
6	9	1	4	50	828	604	[805,571,851,631]	404.65	622.68					193.611	0.962023	500.658	491	367.291	359	1	0	0	
6	9	1	4	51	328	615	[302,577,356,644]	259.29	620.5					229.343	0.926146	484.318	472	364.421	356	0	0	0	
6	9	1	4	52	1035	604	[1012,580,1075,636]	466.23	621.36					226.64	0.859184	522.583	475	394.807	364	1	0	0	
6	9	1	4	53	176	640	[145,612,215,670]	216.23	611.38					266.849	0.960824	473.797	464	342.067	333	0	0	0	
6	9	1	4	54	500	642	[478,621,521,678]	308.46	608.75					155.176	0.948819	558.26	550	520.531	485	1	1	1	
6	9	1	4	55	416	672	[389,643,445,700]	284.75	602.65					194.625	1.00054	542.187	526	496.197	456	1	0	0	
6	9	1	4	56	601	677	[578,654,633,699]	339.59	601.03					166.58	0.929049	519.907	507	415.548	394	1	0	0	
6	9	1	4	57	921	679	[898,657,943,702]	431.06	599.74					130.51	0.957081	490.872	467	446.438	403	0	0	0	
6	9	1	4	58	1028	681	[1006,659,1057,705]	463.19	599.5					158.893	0.985171	419.384	409	324.788	319	0	0	0	
6	9	1	4	59	83	687	[61,665,107,721]	188.02	596.41					162.863	0.975502	380.342	374	351.617	340	0	0	0	
6	9	1	4	60	768	721	[742,694,794,758]	386.95	586.91					217.433	0.940057	456.574	449	375.194	360	0	0	0	
6	9	1	4	61	290	734	[267,711,315,761]	248.17	583.95					150.615	0.963212	532.322	525	951.582	801	1	1	1	
6	9	1	4	62	715	753	[689,719,738,779]	370.72	579.33					178.829	0.851159	458.734	453	384.651	368	0	0	0	
6	9	1	4	63	846	765	[825,740,870,791]	409.79	574.9					156.697	0.946633	471.268	466	406.961	391	0	0	0	
6	9	1	4	64	44	764	[21,746,76,785]	177.65	575.05					138.62	0.792286	398.179	389	522.291	371	0	1	0	
6	9	1	4	65	956	785	[929,760,986,810]	441.6	569.54					191.838	0.9368	478.931	462	383.228	366	0	0	0	
6	9	1	4	66	519	800	[488,775,553,822]	315.46	565.53					168.777	0.722563	525.192	498	395.682	383	1	0	0	
