Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
F9,16 h,423.99,409,300.893,288,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,455.053,451,326.753,321,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,450.045,445,319.991,314,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,460.263,453,331.549,323,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,368.382,364,377.819,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,378.391,374,316.023,285,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,484.966,471,356.179,341,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,12726.3,12840,23152.8,23048,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,337.351,334,292.046,287,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,442.052,430,356.926,347,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,460.653,452,368.512,360,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,319.558,317,286.746,259,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,431.054,427,353.219,346,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,403.252,396,336.552,328,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,395.106,387,316.207,311,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,434.063,426,403.502,379,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,453.672,449,355.671,351,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,456.997,448,336.68,331,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,522.222,511,426.056,407,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,472.678,466,323.704,319,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,464.529,461,335.344,328,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,601.765,567,444.311,402,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,519.669,498,396.544,371,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,533.765,525,388.291,375,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,559.873,552,393.828,385,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,412.8,412,354.259,347,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,439.247,434,319.798,314,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,450.625,437,334.646,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,476.524,469,396.358,382,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,547.658,537,432.659,417,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,571.723,547,419.971,403,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,530.999,513,508.289,399,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,463.832,455,330.195,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,487.062,477,366.648,354,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.767,468,351.996,341,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,435.517,430,325.178,318,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,476.345,458,364.753,348,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,516.931,476,454.316,363,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,574.343,569,386.197,378,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,482.089,470,411.126,367,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,516.442,506,348.978,344,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,412.478,407,299.094,297,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,511.949,497,372.094,361,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,401.438,387,299.738,292,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,476.234,462,394.944,367,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.094,471,378.341,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,499.343,493,383.36,372,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,449.497,435,290.456,281,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,516.803,487,367.389,350,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,516.952,503,385.65,352,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,426.29,414,316.232,300,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,496.25,485,360.234,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,415.89,412,332.117,325,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,500.591,491,394.014,377,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,331.163,328,310.379,299,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,450.042,436,421.488,393,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,438.386,424,347.935,340,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,376.816,371,294.688,291,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,426.499,421,332.524,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,459.831,454,357.65,352,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,451.728,444,375.51,372,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,349.326,336,329.653,319,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,435.929,430,337.749,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,408.531,406,335.314,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,500.886,487,426.704,370,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,371.996,364,293.568,284,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,475.123,471,345.013,336,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,483.192,439,358.332,354,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,494.834,476,365.933,357,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,396.257,394,343.783,339,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,442.568,428,308.392,299,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,423.617,417,386.671,373,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,334.143,321,311.123,299,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,378.757,376,309.19,303,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,446.036,441,348.476,338,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,491.233,477,410.412,393,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,379.763,366,289.095,280,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,390.261,372,340.733,323,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,358.411,356,309.538,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,282.979,282,262.509,260,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,417.459,408,353.16,348,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,460.265,451,338.088,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,409.634,405,337.368,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,444.193,417,334.327,315,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,437.173,407,322.41,305,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,1423.51,423,1233.45,325,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,476.154,476,352.119,349,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,457.705,450,321.072,316,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,385.006,374,325.157,320,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,445.318,432,341.699,332,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,471.682,448,369.379,352,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,524.708,509,394.591,379,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,397.668,397,330.902,330,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,337.284,336,303.256,302,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,569.736,524,380.439,335,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,430.299,414,321.974,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,356.27,351,455.614,374,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,363.559,359,331.355,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,402.739,398,403.902,381,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,478.364,473,352.938,347,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,489.271,482,393.131,385,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,469.357,460,393.661,386,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,517.452,516,333.088,333,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,396.982,392,294.935,291,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,346.106,346,274.114,269,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,562.499,486,724.96,359,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,429.025,428,388.223,374,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,482.926,475,469.399,329,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,484.472,474,404.243,401,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,313.354,311,293.541,291,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,452.298,431,402.42,392,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,407.672,408,331.82,331,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,407.267,404,345.85,342,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,433.528,432,332.638,331,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,416.788,408,311.756,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,360.142,354,312.747,304,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,322.096,314,284.842,278,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,355.404,350,294.625,289,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,427.339,425,349.039,347,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,458.835,453,356.231,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,388.903,380,303.708,299,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,364.938,363,292.997,291,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,331.733,331,303.516,301,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,430.909,424,355.758,338,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,3306.87,3250,60051.6,65535,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,508.056,509,361.829,357,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,337.192,336,317.111,312,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,347.238,347,299.727,298,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,275.26,272,290.477,285,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,446.943,436,416.057,400,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,463.944,460,338.649,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,482.104,454,395.262,379,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,411.449,409,336.274,331,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.137,474,387.506,379,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,329.532,326,281.018,278,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.102,465,373.179,360,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,384.813,381,292.855,290,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,268.928,269,285.323,284,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,335.898,334,275.412,271,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,537.746,532,388.089,382,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,529.496,518,416.818,411,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,457.198,450,457.275,367,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,345.435,346,333.869,318,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,396.253,394,338.27,335,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,378.709,373,327.038,323,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,359.164,356,304.673,301,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,372.757,372,317.353,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,413.44,410,349.128,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,350.675,348,313.49,312,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,432.198,419,317.991,306,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,319.639,317,273.796,266,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,366.133,366,285.401,284,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,429.989,418,322.764,312,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,303.414,299,286.425,282,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,396.232,395,224.735,223,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,378.718,374,330.655,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,354.561,351,286.304,281,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,299.486,293,254.855,250,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,337.899,336,276.951,275,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,377.827,373,283.612,282,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,339.643,338,264.889,250,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,472.444,469,361.783,359,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,325.364,324,274.38,272,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,1033.87,494,536.776,404,1,1,1,Verteporfin_0.6uM_16h,4
F9,16 h,342.427,340,314.063,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,366.654,360,287.534,285,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,341.208,333,306.409,297,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,344.41,338,300.689,295,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,419.407,416,346.845,346,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,362.029,354,362.527,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,423.756,420,327.05,323,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,407.265,401,348.666,340,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,388.742,376,357.754,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,409.604,396,349.422,340,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,276.714,275,274.857,274,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,335.309,334,306.138,304,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,480.099,476,313.088,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,494.205,475,368.468,356,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,406.557,397,331.081,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,391.954,391,329.516,329,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,469.35,466,338.711,329,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,347.662,340,317.62,310,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,475.571,468,339.815,337,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,581.802,562,434.543,409,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,359.799,338,824.057,327,0,1,0,Verteporfin_0.6uM_16h,4
F9,16 h,481.086,468,369.246,360,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,458.951,446,337.613,327,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,505.729,500,399.246,381,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,477.983,464,352.92,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,444.929,426,298.242,291,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,355.436,352,337.961,330,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,347.739,339,366.146,323,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,594.14,582,456.708,427,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,521.076,511,351.945,352,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.757,469,387.804,376,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,521.762,513,362.131,352,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,449.287,443,388.36,345,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,457.571,446,338.621,329,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,462.979,459,381.052,372,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,480.066,476,327.571,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,553.085,493,387.972,376,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,369.598,366,304.214,303,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,568.167,554,422.38,393,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,426.87,415,318.049,302,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,439.487,434,348.245,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,492.246,487,370.685,363,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,466.986,456,385.35,364,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,406.062,400,307.259,297,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,530.655,522,336.412,328,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,375.795,373,321.739,321,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,626.701,636,471.444,472,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,493.716,489,377.221,370,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,519.602,504,388.848,370,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,425.876,418,324.901,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,472.995,458,355.35,335,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,358.79,352,293.473,287,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,579.63,582,423.526,422,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,398.046,392,360.923,345,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,401.04,397,350.896,342,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,417.687,410,316.275,304,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,405.926,396,317.574,312,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,457.694,445,363.658,348,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,388.268,383,339.12,330,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,421.59,407,342.887,331,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,463.659,454,340.856,334,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,402.774,399,320.593,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,385.673,381,294.033,292,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,334.699,316,264.083,256,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,326.756,322,266.45,259,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,356.731,351,286.446,278,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,375.456,378,306.597,304,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,483.618,487,310.123,309,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,407.958,402,274.663,272,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,393.589,392,283.445,269,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,381.818,371,319.138,313,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,334.744,329,278.075,270,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,456.052,448,355.683,345,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,406.557,404,361.782,351,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,442.847,440,364.669,362,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,409.812,396,355.31,326,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,560.171,476,428.355,354,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,488.142,482,380.108,368,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,395.347,389,320.411,315,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,375.173,370,305.791,300,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,427.491,417,267.818,260,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,576.919,527,318.688,312,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,478.091,470,405.576,395,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,369.716,363,258.992,255,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,414.746,396,354.786,342,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,450.117,435,336.042,332,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,435.283,426,352.496,336,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,317.13,313,263.68,260,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,348.938,343,287.527,283,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,416.836,408,337.301,332,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,467.273,463,306.397,289,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,347.034,346,300.675,298,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,431.379,412,333.763,319,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,511.673,508,403.326,378,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,414.353,404,302.135,292,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,399.55,391,329.448,324,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,577.699,558,469.775,405,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,339.322,335,278.152,275,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,471.118,458,405.734,349,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,472.505,464,337.656,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,468.804,455,319.864,314,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,547.215,539,405.492,389,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,498.103,495,430.107,427,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,427.395,422,423.156,415,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,431.084,428,323.048,315,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,284.125,274,263.199,257,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,382.688,374,301.94,293,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,544.594,536,414.59,396,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,512.635,496,391.33,367,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,416.303,412,350.945,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,332.195,329,297.305,292,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,471.419,463,342.739,336,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,463.661,461,345.869,341,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,416.782,413,348.511,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,430.275,426,348.42,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,497.597,493,310.287,307,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,522.318,517,332.877,329,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,319.858,318,325.826,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,372.277,367,341.333,329,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,541.623,528,374.785,363,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,321.328,317,321.787,317,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,479.673,465,402.304,384,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,285.769,285,283.746,283,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,466.686,462,315.497,309,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,434.732,426,369.095,359,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.86,474,346.662,344,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,490.932,489,377.18,369,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,467.466,448,348.652,335,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,496.332,486,369.078,351,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,417.779,416,358.343,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,371.692,365,341.312,334,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,383.535,376,310.577,304,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,838.343,853,496.132,499,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,801.625,816,476.946,482,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,429.838,422,349.346,338,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,456.013,445,361.149,350,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,506.08,494,358.077,347,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,418.046,409,331.292,322,0,0,0,Verteporfin_0.6uM_16h,4
F8,16 h,281.62,279,254.581,254,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,474.016,474,419.71,405,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,517.443,477,406.803,385,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,318.948,313,299.653,294,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,279.089,277,265.526,263,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,317.109,310,258.356,249,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,480.075,473,403.479,392,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,392.22,386,313.911,310,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,530.688,524,422.143,406,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,479.255,469,431.005,405,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,384.054,378,315.232,311,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,362.709,343,346.427,315,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,426.71,404,348.028,333,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,439.255,434,390.953,382,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,426.518,422,341.069,336,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,421.754,416,408.955,395,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,554.664,540,401.205,393,1,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,403.858,395,316.265,309,0,0,0,Verteporfin_0.6uM_16h,4
F9,16 h,464.512,456,360.798,353,0,0,0,Verteporfin_0.6uM_16h,4
